Song_Name,Matched_Name,Ratio_Value,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,Rank,Year,Billboard Song Name
crazy,crazy,100,Crazy,0.0259,0.8640000000000001,0.474,0.0487,0,0.0906,-8.41,0,0.0367,111.95200000000001,4,0.602,14,2000,thong song
crazy,crazy,100,Crazy,0.0259,0.8640000000000001,0.474,0.0487,0,0.0906,-8.41,0,0.0367,111.95200000000001,4,0.602,15,2000,kryptonite
crazy,crazy,100,Crazy,0.0259,0.8640000000000001,0.474,0.0487,0,0.0906,-8.41,0,0.0367,111.95200000000001,4,0.602,16,2000,there you go
halfcrazy,crazy,71,Crazy,0.0259,0.8640000000000001,0.474,0.0487,0,0.0906,-8.41,0,0.0367,111.95200000000001,4,0.602,17,2000,music
crazy,crazy,100,Crazy,0.0259,0.8640000000000001,0.474,0.0487,0,0.0906,-8.41,0,0.0367,111.95200000000001,4,0.602,18,2000,doesnt really matter
place in this world,no place in mind,63,No Place In Mind,0.722,0.335,0.44299999999999995,3.78e-05,4,0.0921,-9.565,1,0.0382,169.135,4,0.184,19,2000,what a girl wants
something to believe in,something just like this,72,Something Just Like This,0.0306,0.607,0.649,2.46e-05,11,0.174,-6.695,0,0.0362,102.99600000000001,4,0.505,20,2000,back at one
a moment like this,something just like this,71,Something Just Like This,0.0306,0.607,0.649,2.46e-05,11,0.174,-6.695,0,0.0362,102.99600000000001,4,0.505,21,2000,bye bye bye
wicked game,wicked games,96,Wicked Games,0.009590000000000001,0.6579999999999999,0.591,5.27e-06,9,0.325,-5.197,1,0.0309,114.07799999999999,4,0.326,22,2000,you sang to me
get here,greet her,82,Greet Her,0.0761,0.735,0.488,1.37e-06,7,0.19699999999999998,-7.962999999999999,0,0.0636,95.02799999999999,4,0.133,23,2000,i need to know
silent lucidity,sin city,70,Sin City,0.0464,0.563,0.616,0.0,3,0.0886,-8.333,0,0.158,82.927,4,0.289,24,2000,get it on tonite
real real real,realer n realer,69,Realer N Realer,0.0117,0.73,0.465,0.0,1,0.28,-6.29,1,0.278,148.028,4,0.3670000000000001,25,2000,incomplete
strike it up,rake it up,82,Rake It Up,0.022000000000000002,0.91,0.444,0.0,1,0.13699999999999998,-8.126,0,0.344,149.953,4,0.53,26,2000,i try
drank in my cup,rake it up,64,Rake It Up,0.022000000000000002,0.91,0.444,0.0,1,0.13699999999999998,-8.126,0,0.344,149.953,4,0.53,27,2000,its gonna be me
rico suave,suave,67,Suave,0.0614,0.61,0.677,0.0,4,0.23199999999999998,-9.812999999999999,0,0.0325,103.946,4,0.444,28,2000,thats the way it is
opp,opp,100,O.P.P,0.0326,0.848,0.838,4.63e-06,4,0.124,-11.949000000000002,0,0.0723,97.735,4,0.774,29,2000,country grammar hot shit
i saw red,ida red,75,Ida Red,0.47700000000000004,0.805,0.521,5.14e-06,9,0.24600000000000002,-7.9289999999999985,1,0.0587,126.491,4,0.935,30,2000,bring it all to me
miles away,miles away,100,Miles Away,0.185,0.556,0.5920000000000001,0.324,3,0.109,-7.121,1,0.0393,138.041,4,0.196,31,2000,show me the meaning of being lonely
the motown song,the moon song,93,The Moon Song,0.99,0.41,0.0486,0.71,0,0.10800000000000001,-18.715999999999998,1,0.0324,98.152,4,0.129,32,2000,hot boyz
thong song,the moon song,78,The Moon Song,0.99,0.41,0.0486,0.71,0,0.10800000000000001,-18.715999999999998,1,0.0324,98.152,4,0.129,33,2000,back here
shiny happy people,ordinary people,67,Ordinary People,0.929,0.469,0.132,0.0,10,0.0873,-14.001,1,0.0807,67.01100000000001,3,0.36,34,2000,it feels so good
ordinary people,ordinary people,100,Ordinary People,0.929,0.469,0.132,0.0,10,0.0873,-14.001,1,0.0807,67.01100000000001,3,0.36,35,2000,absolutely story of a girl
babybabybaby,bababa,67,BaBaBa,0.00821,0.695,0.956,0.000118,9,0.877,-4.428999999999999,1,0.0565,104.98200000000001,4,0.5760000000000001,36,2000,with arms wide open
tears in heaven,tears in heaven,100,Tears In Heaven,0.835,0.498,0.242,0.536,9,0.133,-12.238,1,0.0257,153.744,4,0.312,37,2000,be with you
my lovin youre never gonna get it,if youre never gonna move,72,If You're Never Gonna Move,0.226,0.618,0.565,0.0845,2,0.105,-10.08,1,0.0334,101.006,4,0.828,38,2000,come on over baby all i want is you
under the bridge,under the bridge,100,Under The Bridge,0.0168,0.5539999999999999,0.49,0.000534,4,0.136,-8.046,1,0.0457,84.275,4,0.513,39,2000,no more
im too sexy,im too sexy,100,I'm Too Sexy,4.91e-05,0.6829999999999999,0.7390000000000001,0.0122,11,0.293,-12.831,0,0.0495,122.113,4,0.836,40,2000,all the small things
november rain,november rain,100,November Rain,0.0165,0.19699999999999998,0.629,0.27899999999999997,11,0.125,-9.291,1,0.03,79.495,4,0.221,41,2000,the way you love me
life is a highway,life is a highway,100,Life Is A Highway,0.0681,0.6829999999999999,0.7509999999999999,8.36e-06,5,0.248,-10.184,1,0.0346,103.036,4,0.841,42,2000,i turn to you
life is a highway,life is a highway,100,Life Is A Highway,0.0681,0.6829999999999999,0.7509999999999999,8.36e-06,5,0.248,-10.184,1,0.0346,103.036,4,0.841,43,2000,never let you go
remember the time,remember we die,81,Remember We Die,0.000367,0.4970000000000001,0.978,0.0,11,0.389,-4.356,0,0.07200000000000001,92.022,4,0.69,44,2000,i need you
finally,finally,100,Finally,0.539,0.525,0.452,1.6899999999999994e-05,8,0.201,-12.955,1,0.0367,117.939,4,0.349,45,2000,thank god i found you
sometimes love just aint enough,just cant get enough,59,Just Can't Get Enough,0.40299999999999997,0.7659999999999999,0.772,0.0584,0,0.183,-9.362,1,0.0353,128.166,4,0.92,46,2000,lets get married
just cant get enough,just cant get enough,100,Just Can't Get Enough,0.40299999999999997,0.7659999999999999,0.772,0.0584,0,0.183,-9.362,1,0.0353,128.166,4,0.92,47,2000,my love is your love
cant let go,cant let you go,85,Can't Let You Go,0.16699999999999998,0.701,0.852,3.65e-05,3,0.0647,-3.542,1,0.0296,107.991,4,0.377,48,2000,then the morning comes
cant let you go,cant let you go,100,Can't Let You Go,0.16699999999999998,0.701,0.852,3.65e-05,3,0.0647,-3.542,1,0.0296,107.991,4,0.377,49,2000,blue da ba dee
jump around,jump around,100,Jump Around,0.0113,0.8540000000000001,0.71,8.72e-05,4,0.166,-6.32,0,0.0793,106.89399999999999,4,0.818,50,2000,desert rose
humpin around,jump around,83,Jump Around,0.0113,0.8540000000000001,0.71,8.72e-05,4,0.166,-6.32,0,0.0793,106.89399999999999,4,0.818,51,2000,the real slim shady
diamonds and pearls,death by diamonds and pearls,81,Death By Diamonds And Pearls,0.00663,0.486,0.684,3.07e-05,7,0.0961,-4.522,1,0.0815,134.866,4,0.405,52,2000,most girls
giving him something he can feel,something in general,58,"Something, in General",0.84,0.48700000000000004,0.203,0.018000000000000002,4,0.17,-14.686,1,0.0395,127.88,3,0.505,53,2000,wifey
show me the meaning of being lonely,something in general,58,"Something, in General",0.84,0.48700000000000004,0.203,0.018000000000000002,4,0.17,-14.686,1,0.0395,127.88,3,0.505,54,2000,wonderful
smells like teen spirit,smells like teen spirit,100,Smells Like Teen Spirit,2.860000000000001e-05,0.516,0.9059999999999999,0.000101,1,0.105,-4.525,1,0.0658,116.775,4,0.728,55,2000,oops i did it again
damn i wish i was your lover,damn i wish i was your lover,100,Damn I Wish I Was Your Lover,0.281,0.563,0.8059999999999999,1.49e-05,2,0.363,-6.8260000000000005,1,0.0496,95.18799999999999,4,0.42,56,2000,i wanna love you forever
its so hard to say goodbye to yesterday,i dont hurt anymore  remastered,57,I Don't Hurt Anymore - Remastered,0.812,0.5479999999999999,0.349,0.0,11,0.13,-10.805,1,0.0295,94.37899999999999,4,0.7020000000000001,57,2000,give me just one night una noche
move this,moves,71,Moves,0.0541,0.789,0.53,0.0,2,0.16399999999999998,-6.2,1,0.293,75.515,4,0.3670000000000001,58,2000,take a picture
tennessee,tennessee waltz,75,Tennessee Waltz,0.9570000000000001,0.46799999999999997,0.171,3.74e-05,5,0.142,-10.905,1,0.0303,86.525,3,0.35700000000000004,59,2000,otherside
the best things in life are free,the few things with charlotte lawrence,63,The Few Things (with Charlotte Lawrence),0.64,0.536,0.426,5.88e-06,7,0.147,-10.446,1,0.12300000000000001,135.872,4,0.375,60,2000,big pimpin
set adrift on memory bliss,distant memories,57,Distant Memories,0.858,0.693,0.267,0.41200000000000003,0,0.0762,-12.481,1,0.0393,89.00200000000002,4,0.536,61,2000,a puro dolor
stay,stay,100,Stay,0.8420000000000001,0.555,0.40399999999999997,0.0,7,0.218,-14.187000000000001,0,0.0621,120.509,4,0.736,62,2000,he cant love u
stay,stay,100,Stay,0.8420000000000001,0.555,0.40399999999999997,0.0,7,0.218,-14.187000000000001,0,0.0621,120.509,4,0.736,63,2000,separated
say,stay,86,Stay,0.8420000000000001,0.555,0.40399999999999997,0.0,7,0.218,-14.187000000000001,0,0.0621,120.509,4,0.736,64,2000,i wish
stay,stay,100,Stay,0.8420000000000001,0.555,0.40399999999999997,0.0,7,0.218,-14.187000000000001,0,0.0621,120.509,4,0.736,65,2000,u know whats up
breakin my heart pretty brown eyes,tearin up my heart  radio edit,59,Tearin' up My Heart - Radio Edit,0.0028,0.6859999999999999,0.915,7.16e-06,7,0.233,-4.447,1,0.0364,110.054,4,0.7959999999999999,66,2000,faded
shes playing hard to get,shes in parties,62,She's in Parties,0.000519,0.348,0.76,6.28e-05,10,0.111,-13.642999999999999,0,0.121,132.075,4,0.384,67,2000,only god knows why
all i want,all i want,100,All I Want,0.0558,0.6,0.8109999999999999,6.82e-06,5,0.109,-7.693,1,0.0788,124.303,4,0.622,68,2000,shake ya ass
all i wanna do,all i want,75,All I Want,0.0558,0.6,0.8109999999999999,6.82e-06,5,0.109,-7.693,1,0.0788,124.303,4,0.622,69,2000,bag lady
all i wanna do,all i want,75,All I Want,0.0558,0.6,0.8109999999999999,6.82e-06,5,0.109,-7.693,1,0.0788,124.303,4,0.622,70,2000,meet virginia
all you wanted,all i want,75,All I Want,0.0558,0.6,0.8109999999999999,6.82e-06,5,0.109,-7.693,1,0.0788,124.303,4,0.622,71,2000,party up up in here
i cant dance,cant dance,91,CAN'T DANCE,0.001,0.758,0.797,1.32e-06,8,0.526,-2.861,1,0.0759,106.947,4,0.7190000000000001,72,2000,case of the ex
hazard,bazar,73,Bazar,0.11,0.789,0.753,0.00043,8,0.0483,-11.888,1,0.0342,127.06299999999999,4,0.971,73,2000,forgot about dre
mysterious ways,serious,64,Serious,0.132,0.69,0.635,0.0,1,0.36200000000000004,-7.624,1,0.34,144.065,4,0.569,74,2000,thats the way
too funky,uptown funk,70,Uptown Funk,0.00966,0.853,0.6809999999999999,5.710000000000001e-05,0,0.0233,-5.003,1,0.0888,115.00399999999999,4,0.93,75,2000,swear it again
uptown funk,uptown funk,100,Uptown Funk,0.00966,0.853,0.6809999999999999,5.710000000000001e-05,0,0.0233,-5.003,1,0.0888,115.00399999999999,4,0.93,76,2000,the next episode
the way i feel about you,what i like about you,71,What I Like About You,0.319,0.542,0.915,5.3400000000000004e-05,9,0.171,-9.637,1,0.0549,159.81,4,0.92,77,2000,from the bottom of my broken heart
beauty and the beast,it aint the meat,67,It Ain't The Meat,0.907,0.664,0.441,0.0,10,0.139,-8.472999999999999,1,0.066,147.149,4,0.855,78,2000,crash and burn
warm it up,rip it up,74,Rip It Up,0.0532,0.8809999999999999,0.546,0.000149,7,0.0497,-9.357000000000001,1,0.0407,102.814,4,0.852,79,2000,yes
no son of mine,any man of mine,76,Any Man Of Mine,0.207,0.5920000000000001,0.725,0.0,8,0.14800000000000002,-8.698,1,0.0412,78.235,4,0.784,80,2000,the best day
wildside,wild side,94,Wild Side,0.00742,0.596,0.8959999999999999,0.00057,0,0.3720000000000001,-4.635,1,0.0382,115.09200000000001,4,0.456,81,2000,where i wanna be
do i have to say the words,say the word,63,Say the Word,0.0693,0.604,0.7240000000000001,0.0,5,0.07,-4.532,1,0.146,180.097,4,0.419,82,2000,how do you like me now
friday im in love,friday im in love,100,Friday I'm In Love,0.0009720000000000001,0.526,0.762,0.00011599999999999999,0,0.33799999999999997,-12.437000000000001,0,0.0342,136.203,4,0.505,83,2000,my best friend
everything about you,everything about you,100,Everything About You,0.00878,0.494,0.8170000000000001,2.26e-06,1,0.0958,-8.408999999999999,1,0.0516,122.671,4,0.755,84,2000,broadway
thought id died and gone to heaven,thought i knew you feat the weeknd,59,Thought I Knew You (feat. The Weeknd),0.0373,0.77,0.715,0.00172,1,0.0959,-5.92,1,0.0449,150.024,4,0.46799999999999997,85,2000,whatchu like
rhythm is a dancer,rhythm is a dancer  7 edit,82,"Rhythm Is A Dancer - 7"" Edit",0.251,0.794,0.7559999999999999,0.000611,9,0.122,-11.331,0,0.0343,124.25,4,0.759,86,2000,dont think im not
rhythm is a dancer,rhythm is a dancer  7 edit,82,"Rhythm Is A Dancer - 7"" Edit",0.251,0.794,0.7559999999999999,0.000611,9,0.122,-11.331,0,0.0343,124.25,4,0.759,87,2000,i hope you dance
addams groove,master groove,69,Master Groove,0.5539999999999999,0.833,0.804,0.000629,4,0.07400000000000001,-3.742,0,0.0938,106.005,4,0.63,88,2000,better off alone
everything changes,everything passes,80,Everything Passes,0.996,0.306,0.16,0.943,2,0.0753,-21.068,1,0.0449,67.859,4,0.0839,89,2000,dance with me
take this heart,save this heart,87,Save This Heart,0.168,0.518,0.466,0.0114,7,0.105,-13.394,1,0.0322,123.654,4,0.423,90,2000,what about now
i hate this part,save this heart,71,Save This Heart,0.168,0.518,0.466,0.0114,7,0.105,-13.394,1,0.0322,123.654,4,0.423,91,2000,i like it
i wanna love you,i wanna go out,80,I Wanna Go Out,0.0552,0.573,0.9109999999999999,9e-06,7,0.583,-4.322,1,0.111,106.01100000000001,4,0.568,92,2000,247
i wanna love you,i wanna go out,80,I Wanna Go Out,0.0552,0.573,0.9109999999999999,9e-06,7,0.583,-4.322,1,0.111,106.01100000000001,4,0.568,93,2000,girl on tv
i wanna go,i wanna go out,83,I Wanna Go Out,0.0552,0.573,0.9109999999999999,9e-06,7,0.583,-4.322,1,0.111,106.01100000000001,4,0.568,94,2000,bounce with me
uhh ahh,uh huh,77,Uh Huh,0.0188,0.584,0.81,0.0,11,0.313,-3.092,1,0.0406,119.859,4,0.57,95,2000,cowboy take me away
uh huh,uh huh,100,Uh Huh,0.0188,0.584,0.81,0.0,11,0.313,-3.092,1,0.0406,119.859,4,0.57,96,2000,i dont wanna
slow motion,smooth motion,75,Smooth Motion,0.514,0.5529999999999999,0.40700000000000003,0.0020800000000000003,8,0.138,-12.325999999999999,1,0.293,139.981,4,0.226,97,2000,independent women
slow motion,smooth motion,75,Smooth Motion,0.514,0.5529999999999999,0.40700000000000003,0.0020800000000000003,8,0.138,-12.325999999999999,1,0.293,139.981,4,0.226,98,2000,gotta tell you
slow motion,smooth motion,75,Smooth Motion,0.514,0.5529999999999999,0.40700000000000003,0.0020800000000000003,8,0.138,-12.325999999999999,1,0.293,139.981,4,0.226,99,2000,waiting for tonight
thinkin back,snatching it back,69,Snatching It Back,0.534,0.6679999999999999,0.687,3.3e-05,1,0.233,-9.999,1,0.0562,101.854,4,0.919,100,2000,shackles praise you
thats what love is for,all that love is,68,All That Love Is,0.000294,0.605,0.956,0.0244,4,0.392,-5.443,0,0.036000000000000004,114.99600000000001,4,0.862,1,2001,hanging by a moment
keep coming back,no going back,69,No Going Back,0.0114,0.7140000000000001,0.713,0.0183,2,0.0608,-5.52,0,0.027000000000000003,93.006,4,0.9,2,2001,fallin
keep it comin,keep it jackin,81,Keep It Jackin,0.009890000000000001,0.597,0.948,0.526,1,0.3,-4.104,1,0.0664,130.00799999999998,4,0.09699999999999999,3,2001,all for you
we got a love thang,its a love thing,74,It's A Love Thing,0.27399999999999997,0.807,0.785,1.04e-05,5,0.266,-7.718,0,0.12,117.725,4,0.9329999999999999,4,2001,drops of jupiter tell me
lets get rocked,lets get fcked up,81,Let's Get F*cked Up,0.00202,0.737,0.932,0.0503,0,0.115,-3.772,1,0.0786,128.001,4,0.0736,5,2001,im real
they want efx,the anthem,70,The Anthem,0.006659999999999999,0.494,0.9390000000000001,0.0,1,0.139,-3.127,1,0.126,177.75099999999995,4,0.893,6,2001,if youre gone
whoomp there it is,what is there to say,63,What Is There to Say?,0.52,0.767,0.132,0.9009999999999999,2,0.11599999999999999,-18.063,1,0.132,120.947,4,0.183,7,2001,let me blow ya mind
whoot there it is,what is there to say,70,What Is There to Say?,0.52,0.767,0.132,0.9009999999999999,2,0.11599999999999999,-18.063,1,0.132,120.947,4,0.183,8,2001,thank you
whoomp there it is,what is there to say,63,What Is There to Say?,0.52,0.767,0.132,0.9009999999999999,2,0.11599999999999999,-18.063,1,0.132,120.947,4,0.183,9,2001,again
the fox what does the fox say,what is there to say,65,What Is There to Say?,0.52,0.767,0.132,0.9009999999999999,2,0.11599999999999999,-18.063,1,0.132,120.947,4,0.183,10,2001,independent women
freak me,freak,77,Freak,0.0027300000000000002,0.408,0.8490000000000001,3.04e-05,11,0.139,-5.284,0,0.0646,174.02900000000002,4,0.15,11,2001,hit em up style oops
weak,weak,100,Weak,0.127,0.672,0.642,0.0,5,0.13699999999999998,-4.552,1,0.0461,123.984,4,0.6559999999999999,12,2001,it wasnt me
rump shaker,rump shaker,100,Rump Shaker,0.00372,0.865,0.836,0.00551,1,0.301,-6.087999999999999,1,0.225,102.75399999999999,4,0.248,13,2001,stutter
informer,informer,100,Informer,0.0984,0.763,0.742,0.0,6,0.38,-10.975,0,0.188,98.145,4,0.483,14,2001,its been awhile
nuthin but a g thang,money aint a thang,63,Money Ain't a Thang,0.0581,0.8540000000000001,0.738,0.0,6,0.106,-7.284,0,0.244,100.0,4,0.847,15,2001,u remind me
knockin da boots,knockin boots,90,Knockin' Boots,0.0877,0.941,0.6779999999999999,0.0,7,0.358,-8.193999999999999,1,0.287,101.399,4,0.625,16,2001,where the party at
lately,lately,100,Lately,0.657,0.5720000000000001,0.361,0.0,6,0.278,-12.198,1,0.0418,99.611,4,0.5489999999999999,17,2001,angel
lately,lately,100,Lately,0.657,0.5720000000000001,0.361,0.0,6,0.278,-12.198,1,0.0418,99.611,4,0.5489999999999999,18,2001,ride wit me
lately,lately,100,Lately,0.657,0.5720000000000001,0.361,0.0,6,0.278,-12.198,1,0.0418,99.611,4,0.5489999999999999,19,2001,follow me
dazzey duks,dazed and confused,55,Dazed And Confused,0.044000000000000004,0.271,0.5529999999999999,0.0096,2,0.0999,-9.526,1,0.0472,86.762,3,0.433,20,2001,peaches  cream
a whole new world,whole new way,73,Whole New Way,0.0713,0.5589999999999999,0.6940000000000001,0.893,7,0.264,-4.957,1,0.0306,153.977,4,0.7879999999999999,21,2001,drive
im so into you,into you,73,Into You,0.223,0.672,0.805,0.0,0,0.32899999999999996,-4.291,1,0.0529,93.94,4,0.6890000000000001,22,2001,what would you do
i turn to you,into you,76,Into You,0.223,0.672,0.805,0.0,0,0.32899999999999996,-4.291,1,0.0529,93.94,4,0.6890000000000001,23,2001,survivor
into you,into you,100,Into You,0.223,0.672,0.805,0.0,0,0.32899999999999996,-4.291,1,0.0529,93.94,4,0.6890000000000001,24,2001,lady marmalade
runaway train,runaway train,100,Runaway Train,0.0132,0.613,0.72,0.0,0,0.10400000000000001,-7.9570000000000025,1,0.0425,117.34100000000001,4,0.561,25,2001,ms jackson
ditty,dirty,80,Dirty,1.2e-05,0.23399999999999999,0.927,3.86e-05,5,0.114,-5.869,0,0.433,131.003,3,0.278,26,2001,love dont cost a thing
talk dirty,dirty,67,Dirty,1.2e-05,0.23399999999999999,0.927,3.86e-05,5,0.114,-5.869,0,0.433,131.003,3,0.278,27,2001,the way you love me
dirt,dirty,89,Dirty,1.2e-05,0.23399999999999999,0.927,3.86e-05,5,0.114,-5.869,0,0.433,131.003,3,0.278,28,2001,he loves u not
the river of dreams,river of tears,73,River Of Tears,0.9279999999999999,0.38799999999999996,0.3720000000000001,0.0,6,0.146,-5.72,1,0.0468,89.70100000000002,4,0.285,29,2001,butterfly
im gonna be 500 miles,im gonna be 500 miles,100,I'm Gonna Be (500 Miles),0.151,0.851,0.551,0.0,4,0.0827,-5.1770000000000005,1,0.0396,131.922,4,0.807,30,2001,put it on me
right here,right here,100,Right Here,0.0326,0.5579999999999999,0.9420000000000001,0.0,0,0.326,-3.5410000000000004,1,0.087,118.93,4,0.8009999999999999,31,2001,family affair
i have nothing,i have something,87,I Have Something,0.102,0.762,0.415,0.0,3,0.0891,-15.270999999999999,0,0.29,152.139,4,0.706,32,2001,i hope you dance
mr wendal,macarena,59,Macarena,0.42200000000000004,0.927,0.721,4.36e-05,8,0.0422,-12.561,1,0.0908,103.01799999999999,4,0.965,33,2001,south side
macarena,macarena,100,Macarena,0.42200000000000004,0.927,0.721,4.36e-05,8,0.0422,-12.561,1,0.0908,103.01799999999999,4,0.965,34,2001,dont tell me
have i told you lately,have i told you lately,100,Have I Told You Lately,0.278,0.344,0.47700000000000004,0.0128,4,0.136,-10.265999999999998,1,0.0338,143.78,4,0.182,35,2001,get ur freak on
saving forever for you,forever for now,70,Forever for Now,0.184,0.6459999999999999,0.506,0.0,10,0.0886,-7.269,0,0.0307,139.991,4,0.41200000000000003,36,2001,crazy
ordinary world,ordinary world,100,Ordinary World,0.972,0.52,0.172,6.24e-06,4,0.109,-11.422,0,0.0343,67.007,4,0.0746,37,2001,fill me in
id do anything for love but i wont do that,id do anything for love but i wont do that  radio edit,88,I'd Do Anything for Love (But I Won't Do That) - Radio Edit,0.612,0.395,0.535,0.0,2,0.298,-9.105,1,0.0689,103.78299999999999,4,0.35600000000000004,38,2001,someone to call my lover
id do anything for love but i wont do that,id do anything for love but i wont do that  radio edit,88,I'd Do Anything for Love (But I Won't Do That) - Radio Edit,0.612,0.395,0.535,0.0,2,0.298,-9.105,1,0.0689,103.78299999999999,4,0.35600000000000004,39,2001,with arms wide open
slam,slam,100,Slam,0.0577,0.878,0.711,0.00635,4,0.922,-12.924000000000001,1,0.335,98.33200000000001,4,0.718,40,2001,case of the ex
sm,slam,67,Slam,0.0577,0.878,0.711,0.00635,4,0.922,-12.924000000000001,1,0.335,98.33200000000001,4,0.718,41,2001,all or nothing
looking through patient eyes,walk through the fire feat ruelle,59,Walk Through the Fire (feat. Ruelle),0.44299999999999995,0.214,0.514,6.55e-06,5,0.113,-6.57,0,0.0399,74.997,4,0.19899999999999998,42,2001,bootylicious
im every woman,im every woman,100,I'm Every Woman,0.0145,0.537,0.929,0.000618,5,0.188,-4.957,0,0.0446,114.785,4,0.7170000000000001,43,2001,im like a bird
come undone,come down,80,Come Down,0.128,0.809,0.5920000000000001,2.13e-06,0,0.0926,-7.359,1,0.237,149.97799999999995,4,0.637,44,2001,kryptonite
face down,come down,78,Come Down,0.128,0.809,0.5920000000000001,2.13e-06,0,0.0926,-7.359,1,0.237,149.97799999999995,4,0.637,45,2001,fiesta
another sad love song,not a love song,83,Not A Love Song,0.138,0.74,0.5329999999999999,4.99e-05,7,0.127,-10.294,1,0.0824,92.005,4,0.313,46,2001,when its over
comforter,uncomfortable,73,Uncomfortable,0.00149,0.53,0.977,0.0,0,0.155,-2.3,1,0.0736,118.98299999999999,4,0.28,47,2001,jaded
good enough,had enough,76,Had Enough,0.000193,0.546,0.815,1.65e-05,9,0.0461,-6.621,1,0.0513,93.512,4,0.728,48,2001,promise
whats up,whats up,100,What's Up?,0.16,0.561,0.555,0.0,11,0.114,-9.734,0,0.0287,134.369,4,0.4970000000000001,49,2001,missing you
whats luv,whats up,82,What's Up?,0.16,0.561,0.555,0.0,11,0.114,-9.734,0,0.0287,134.369,4,0.4970000000000001,50,2001,differences
all that she wants,all that she wants,100,All That She Wants,0.00526,0.7070000000000001,0.628,8.209999999999999e-05,11,0.10400000000000001,-9.684,1,0.0877,187.548,4,0.87,51,2001,this i promise you
all that she wants,all that she wants,100,All That She Wants,0.00526,0.7070000000000001,0.628,8.209999999999999e-05,11,0.10400000000000001,-9.684,1,0.0877,187.548,4,0.87,52,2001,izzo hova
7,97,67,97',0.0854,0.653,0.8190000000000001,1.75e-05,6,0.0779,-5.3020000000000005,1,0.161,146.096,4,0.679,53,2001,superwoman pt ii
dre day,dreary,77,dreary,0.895,0.7340000000000001,0.295,0.9470000000000001,8,0.37799999999999995,-21.746,1,0.0512,120.88,4,0.40700000000000003,54,2001,crazy for this girl
one last cry,one last dance,77,One Last Dance,0.000429,0.46299999999999997,0.937,0.0,9,0.0989,-3.781,1,0.0455,151.166,4,0.65,55,2001,nobody wants to be lonely
mary janes last dance,one last dance,74,One Last Dance,0.000429,0.46299999999999997,0.937,0.0,9,0.0989,-3.781,1,0.0455,151.166,4,0.65,56,2001,i just wanna love u give it 2 me
just kickin it,lets kick it,69,Lets Kick It,0.0149,0.5670000000000001,0.591,0.000153,10,0.21899999999999997,-6.3020000000000005,0,0.299,187.201,4,0.317,57,2001,one minute man
just kickin it,lets kick it,69,Lets Kick It,0.0149,0.5670000000000001,0.591,0.000153,10,0.21899999999999997,-6.3020000000000005,0,0.299,187.201,4,0.317,58,2001,danger been so long
i get around,i get around,100,I Get Around,0.157,0.8490000000000001,0.42200000000000004,1.1900000000000001e-05,10,0.255,-13.95,0,0.122,96.21600000000001,4,0.624,59,2001,only time
bed of roses,game of thrones,67,Game of Thrones,0.147,0.337,0.7909999999999999,0.9520000000000001,0,0.09699999999999999,-7.8260000000000005,0,0.0642,173.899,3,0.228,60,2001,i do
cryin,cryin,100,Cryin',0.146,0.657,0.5670000000000001,2e-05,9,0.0554,-12.870999999999999,1,0.0261,109.007,4,0.563,61,2001,never had a dream come true
insane in the brain,insane in the brain,100,Insane in the Brain,0.0208,0.9009999999999999,0.63,0.0987,8,0.10300000000000001,-10.841,0,0.188,102.182,4,0.73,62,2001,stranger in my house
deeper and deeper,breathing deeper,61,Breathing Deeper,0.21600000000000005,0.579,0.893,0.00392,8,0.106,-2.608,1,0.032,125.02,4,0.249,63,2001,irresistible
rain,rain,100,Rain,0.00209,0.49,0.8640000000000001,0.0269,10,0.16899999999999998,-4.165,1,0.0308,128.047,4,0.0579,64,2001,heard it all before
the right kind of love,the fightin side of me,73,The Fightin' Side Of Me,0.368,0.754,0.4970000000000001,0.0,4,0.193,-11.14,1,0.039,95.50200000000001,4,0.789,65,2001,the space between
bad boys,bad boys,100,Bad Boys,0.239,0.653,0.621,0.0,0,0.0624,-5.511,0,0.41600000000000004,173.704,4,0.5670000000000001,66,2001,there youll be
forever in love,forever mine,81,Forever Mine,0.0285,0.564,0.807,0.0011099999999999999,5,0.192,-4.561,1,0.027999999999999997,67.003,4,0.49,67,2001,love
again,yet again,71,Yet Again,0.00345,0.47200000000000003,0.875,0.00576,4,0.128,-5.024,0,0.0446,136.064,4,0.461,68,2001,its over now
again,yet again,71,Yet Again,0.00345,0.47200000000000003,0.875,0.00576,4,0.128,-5.024,0,0.0446,136.064,4,0.461,69,2001,no more baby ima do right
again,yet again,71,Yet Again,0.00345,0.47200000000000003,0.875,0.00576,4,0.128,-5.024,0,0.0446,136.064,4,0.461,70,2001,turn off the light
boom shake the room,make some room,67,Make Some Room,0.0288,0.7340000000000001,0.606,4.33e-06,10,0.128,-5.374,0,0.0497,91.854,4,0.818,71,2001,aint nothing bout you
sweat a la la la la long,sweat a la la la la long,100,Sweat (A La La La La Long),0.11900000000000001,0.6579999999999999,0.955,9.09e-06,4,0.156,-3.077,0,0.12,118.928,4,0.614,72,2001,play
it was a good day,it was a good day,100,It Was A Good Day,0.135,0.78,0.754,0.0339,5,0.0467,-5.3770000000000024,0,0.0949,82.395,4,0.81,73,2001,im already there
